Price,Adj Close,Close,High,Low,Open,Volume
2025-04-17,256.5283508300781,258.75,260.95001220703125,257.3299865722656,259.1300048828125,3401000
2025-04-21,250.43116760253906,252.60000610351562,256.5,249.94000244140625,256.2300109863281,5523200
2025-04-22,256.8059387207031,259.0299987792969,260.2099914550781,255.27000427246094,255.6199951171875,3802300
2025-04-23,261.1781005859375,263.44000244140625,268.3800048828125,262.57000732421875,265.92999267578125,6842700
2025-04-24,266.680419921875,268.989990234375,269.25,263.3900146484375,263.8999938964844,3487600
2025-04-25,268.3162841796875,270.6400146484375,270.8999938964844,267.4100036621094,268.8599853515625,3220900
2025-04-28,268.70294189453125,271.0299987792969,272.260009765625,268.0799865722656,271.0199890136719,2507700
2025-04-29,270.3189392089844,272.6600036621094,273.2699890136719,270.05999755859375,270.1300048828125,2209100
2025-04-30,270.4775390625,272.82000732421875,273.5199890136719,266.25,269.1099853515625,4039500
2025-05-01,272.1629638671875,274.5199890136719,277.2799987792969,274.25,275.2799987792969,3238000
2025-05-02,276.4062194824219,278.79998779296875,279.6000061035156,276.6199951171875,277.5199890136719,3170800
2025-05-05,274.83978271484375,277.2200012207031,278.8399963378906,276.3900146484375,276.6499938964844,2820800
2025-05-06,272.6091003417969,274.9700012207031,277.1000061035156,273.95001220703125,274.57000732421875,2444000
2025-05-07,273.7392883300781,276.1099853515625,277.2300109863281,273.5799865722656,275.760009765625,2694800
2025-05-08,275.89068603515625,278.2799987792969,280.8699951171875,276.5,278.1000061035156,2781500
2025-05-09,275.58331298828125,277.9700012207031,279.6199951171875,277.25,279.05999755859375,2151200
2025-05-12,284.803466796875,287.2699890136719,287.2699890136719,284.3699951171875,286.7799987792969,4184800
2025-05-13,286.73675537109375,289.2200012207031,290.3500061035156,287.0199890136719,287.6099853515625,3286800
2025-05-14,286.92510986328125,289.4100036621094,290.2200012207031,288.44000244140625,289.7200012207031,3198800
2025-05-15,288.094970703125,290.5899963378906,290.8599853515625,288.04998779296875,288.3699951171875,2347000
2025-05-16,290.06787109375,292.5799865722656,292.75,290.20001220703125,291.0799865722656,5440100
2025-05-19,290.2959289550781,292.80999755859375,293.1300048828125,289.32000732421875,289.4599914550781,3083600
2025-05-20,289.34417724609375,291.8500061035156,292.5,290.3599853515625,291.989990234375,2827200
2025-05-21,284.3077697753906,286.7699890136719,291.489990234375,286.1499938964844,289.5400085449219,3166700
2025-05-22,284.2582092285156,286.7200012207031,288.5299987792969,285.8800048828125,286.3800048828125,2738700
2025-05-23,282.5926513671875,285.0400085449219,286.2300109863281,283.0,283.0400085449219,2855800
2025-05-27,288.4023132324219,290.8999938964844,291.0299987792969,287.5199890136719,288.4599914550781,2980600
2025-05-28,286.70703125,289.19000244140625,291.6499938964844,288.79998779296875,291.1000061035156,2413800
2025-05-29,287.6290283203125,290.1199951171875,291.82000732421875,288.32000732421875,291.5299987792969,3850800
2025-05-30,287.3910827636719,289.8800048828125,290.75,286.8599853515625,289.4700012207031,3178000
2025-06-02,288.8583679199219,291.3599853515625,291.4200134277344,287.5799865722656,289.3399963378906,2845900
2025-06-03,290.8511047363281,293.3699951171875,293.8500061035156,291.0199890136719,291.5400085449219,3493700
2025-06-04,290.82135009765625,293.3399963378906,294.3500061035156,293.0299987792969,293.82000732421875,2718900
2025-06-05,289.21527099609375,291.7200012207031,294.8999938964844,291.07000732421875,293.9800109863281,3034300
2025-06-06,292.5860900878906,295.1199951171875,295.8800048828125,294.0199890136719,294.7099914550781,2308800
2025-06-09,292.8240051269531,295.3599853515625,296.2699890136719,294.82000732421875,295.4599914550781,3119700
2025-06-10,294.3706359863281,296.9200134277344,297.19000244140625,295.2200012207031,295.739990234375,2823100
2025-06-11,293.58740234375,296.1300048828125,298.07000732421875,295.1600036621094,297.6000061035156,2706600
2025-06-12,294.52923583984375,297.0799865722656,297.1000061035156,295.1000061035156,295.29998779296875,3092300
2025-06-13,291.0494079589844,293.57000732421875,296.1300048828125,292.8399963378906,294.45001220703125,3383100
2025-06-16,293.92449951171875,296.4700012207031,297.3699951171875,295.3299865722656,295.45001220703125,3113100
2025-06-17,291.4756774902344,294.0,296.04998779296875,293.5799865722656,295.1000061035156,2720400
2025-06-18,291.5847473144531,294.1099853515625,295.95001220703125,293.67999267578125,294.32000732421875,2409300
2025-06-20,290.9106140136719,293.42999267578125,295.989990234375,292.7200012207031,295.6199951171875,2686100
2025-06-23,293.70635986328125,296.25,296.4700012207031,291.9700012207031,293.489990234375,3340000
2025-06-24,297.13665771484375,299.7099914550781,300.1700134277344,297.94000244140625,298.42999267578125,3225300
2025-06-25,296.7896728515625,299.3599853515625,300.42999267578125,298.7699890136719,300.3500061035156,3025900
2025-06-26,299.3475036621094,301.94000244140625,302.19000244140625,300.1000061035156,300.3699951171875,2286100
2025-06-27,300.7057800292969,303.30999755859375,304.260009765625,301.3900146484375,302.67999267578125,3189900
2025-06-30,302.2301940917969,303.92999267578125,304.5299987792969,302.6000061035156,303.739990234375,3100000
2025-07-01,302.2301940917969,303.92999267578125,304.69000244140625,302.79998779296875,303.0400085449219,3970600
2025-07-02,303.8013610839844,305.510009765625,305.55999755859375,303.510009765625,303.95001220703125,4474700
2025-07-03,306.3072509765625,308.0299987792969,308.3999938964844,306.54998779296875,306.54998779296875,2238100
2025-07-07,303.8908386230469,305.6000061035156,307.3500061035156,304.2200012207031,306.989990234375,4255800
2025-07-08,303.8709411621094,305.5799865722656,306.5,305.17999267578125,306.0899963378906,3497900
2025-07-09,305.78021240234375,307.5,307.69000244140625,305.79998779296875,306.7699890136719,2838800
2025-07-10,306.59564208984375,308.32000732421875,308.92999267578125,306.9599914550781,307.6499938964844,2598100
2025-07-11,305.3028869628906,307.0199890136719,307.6400146484375,306.1499938964844,306.8800048828125,2909500
2025-07-14,305.99896240234375,307.7200012207031,307.95001220703125,306.239990234375,306.739990234375,2364500
2025-07-15,304.3880615234375,306.1000061035156,309.2900085449219,306.04998779296875,309.0899963378906,3447800
2025-07-16,305.54156494140625,307.260009765625,307.54998779296875,304.0,306.8599853515625,3069700
2025-07-17,307.5303955078125,309.260009765625,309.5799865722656,307.30999755859375,307.5,4953000
2025-07-18,307.3612976074219,309.0899963378906,310.20001220703125,308.54998779296875,310.04998779296875,2609100
2025-07-21,307.7093811035156,309.44000244140625,311.0400085449219,309.2699890136719,309.94000244140625,3205000
2025-07-22,308.0673522949219,309.79998779296875,310.19000244140625,308.2300109863281,309.739990234375,2117300
2025-07-23,310.66278076171875,312.4100036621094,312.45001220703125,310.32000732421875,311.1000061035156,3970900
2025-07-24,310.5533752441406,312.29998779296875,313.1400146484375,312.20001220703125,312.5,3661700
2025-07-25,311.93560791015625,313.69000244140625,313.92999267578125,312.4100036621094,312.79998779296875,3233200
2025-07-28,311.8460998535156,313.6000061035156,314.239990234375,312.92999267578125,314.20001220703125,4797900
2025-07-29,310.8616027832031,312.6099853515625,314.5,312.239990234375,314.3399963378906,3745600
2025-07-30,310.503662109375,312.25,314.010009765625,310.7699890136719,313.19000244140625,5966800
2025-07-31,309.1512756347656,310.8900146484375,314.8399963378906,310.3900146484375,314.3699951171875,4685900
2025-08-01,304.0300598144531,305.739990234375,307.9800109863281,304.3999938964844,307.9800109863281,5607300
2025-08-04,308.79327392578125,310.5299987792969,310.55999755859375,307.5799865722656,307.5799865722656,4118100
2025-08-05,307.4309387207031,309.1600036621094,311.3399963378906,308.45001220703125,310.8599853515625,4491800
2025-08-06,309.5092468261719,311.25,311.5799865722656,309.04998779296875,309.54998779296875,3226400
2025-08-07,309.33026123046875,311.07000732421875,313.3999938964844,309.3599853515625,313.04998779296875,2974400
2025-08-08,311.2792663574219,313.0299987792969,313.29998779296875,311.69000244140625,311.8999938964844,2881400
2025-08-11,310.5633239746094,312.30999755859375,313.92999267578125,311.82000732421875,313.3299865722656,4275200
2025-08-12,314.3619689941406,316.1300048828125,316.239990234375,312.9800109863281,313.7200012207031,3340100
2025-08-13,315.8833923339844,317.6600036621094,317.92999267578125,316.3999938964844,317.3599853515625,2893600
2025-08-14,315.4160461425781,317.19000244140625,317.55999755859375,316.010009765625,316.32000732421875,3487000
2025-08-15,314.7000427246094,316.4700012207031,317.94000244140625,316.010009765625,317.94000244140625,3434100
2025-08-18,314.8193664550781,316.5899963378906,316.80999755859375,315.989990234375,316.32000732421875,3788600
2025-08-19,312.9101257324219,314.6700134277344,316.9800109863281,314.1000061035156,316.5799865722656,4135700
2025-08-20,312.0847473144531,313.8399963378906,314.57000732421875,311.239990234375,314.57000732421875,6190300
2025-08-21,311.01080322265625,312.760009765625,313.8399963378906,311.8599853515625,312.8999938964844,2697000
2025-08-22,316.4004821777344,318.17999267578125,318.8299865722656,313.67999267578125,313.989990234375,3548300
2025-08-25,314.8790588378906,316.6499938964844,317.9700012207031,316.6000061035156,317.5799865722656,2792700
2025-08-26,316.31097412109375,318.0899963378906,318.2099914550781,316.3299865722656,316.739990234375,2832000
2025-08-27,317.1562194824219,318.94000244140625,319.25,317.6499938964844,317.6499938964844,5481300
2025-08-28,318.30975341796875,320.1000061035156,320.3999938964844,318.5,319.42999267578125,3236900
2025-08-29,316.4203796386719,318.20001220703125,319.70001220703125,317.2900085449219,319.55999755859375,3418800
2025-09-02,314.22271728515625,315.989990234375,316.1099853515625,313.29998779296875,314.5199890136719,4816300
2025-09-03,315.55523681640625,317.3299865722656,317.75,315.8599853515625,317.0400085449219,3161400
2025-09-04,318.3495178222656,320.1400146484375,320.2300109863281,317.32000732421875,317.8399963378906,3042000
2025-09-05,317.7628173828125,319.54998779296875,322.05999755859375,317.489990234375,321.6099853515625,3872100
2025-09-08,318.777099609375,320.57000732421875,320.9200134277344,319.7099914550781,320.44000244140625,4149800
2025-09-09,319.184814453125,320.9800109863281,321.2799987792969,319.45001220703125,320.7099914550781,3110500
2025-09-10,320.0002136230469,321.79998779296875,323.0400085449219,320.9700012207031,322.5,3702700
2025-09-11,322.96356201171875,324.7799987792969,325.05999755859375,322.510009765625,322.9100036621094,3577800
2025-09-12,322.4962158203125,324.30999755859375,325.20001220703125,324.05999755859375,324.79998779296875,3055600
2025-09-15,324.0673828125,325.8900146484375,326.1199951171875,325.2099914550781,325.4700012207031,3200800
2025-09-16,323.62982177734375,325.45001220703125,326.3999938964844,324.9200134277344,326.30999755859375,3709300
2025-09-17,323.3414611816406,325.1600036621094,326.8999938964844,322.7699890136719,325.6600036621094,3643200
2025-09-18,325.3799743652344,327.2099914550781,328.2699890136719,325.9200134277344,326.92999267578125,3112500
2025-09-19,326.6031188964844,328.44000244140625,328.8500061035156,326.8299865722656,328.30999755859375,3610400
2025-09-22,328.01513671875,329.8599853515625,330.1000061035156,327.5400085449219,327.760009765625,3434800
2025-09-23,326.2550354003906,328.0899963378906,330.3599853515625,327.5799865722656,329.989990234375,3455200
2025-09-24,325.0617980957031,326.8900146484375,328.9100036621094,326.2699890136719,328.8999938964844,2957000
2025-09-25,323.32159423828125,325.1400146484375,325.8399963378906,323.3800048828125,325.2200012207031,4108100
2025-09-26,325.35015869140625,327.17999267578125,327.3399963378906,325.2200012207031,325.8900146484375,3169300
2025-09-29,326.1748046875,327.1000061035156,327.80999755859375,326.2799987792969,327.69000244140625,3711800
2025-09-30,327.2417907714844,328.1700134277344,328.3599853515625,325.8800048828125,326.8999938964844,4210900
2025-10-01,328.3785400390625,329.30999755859375,329.6600036621094,326.6499938964844,326.92999267578125,5983100
2025-10-02,328.8572082519531,329.7900085449219,330.260009765625,328.45001220703125,330.20001220703125,4010500
2025-10-03,329.03668212890625,329.9700012207031,331.739990234375,329.42999267578125,330.3599853515625,4894000
2025-10-06,330.2731628417969,331.2099914550781,331.760009765625,330.1400146484375,331.4100036621094,4899400
2025-10-07,328.68768310546875,329.6199951171875,331.989990234375,328.79998779296875,331.7200012207031,4956100
2025-10-08,330.8714904785156,331.80999755859375,331.8699951171875,329.8299865722656,330.510009765625,3149300
2025-10-09,329.7247314453125,330.6600036621094,332.20001220703125,329.75,331.92999267578125,3803200
2025-10-10,320.8897705078125,321.79998779296875,332.1499938964844,321.6199951171875,331.1600036621094,7886700
2025-10-13,326.0052795410156,326.92999267578125,327.5799865722656,325.1600036621094,325.7900085449219,4476800
2025-10-14,325.9055480957031,326.8299865722656,328.6199951171875,322.0799865722656,323.8999938964844,6307300
2025-10-15,327.4512023925781,328.3800048828125,330.989990234375,325.29998779296875,329.3900146484375,4245600
2025-10-16,324.8485412597656,325.7699890136719,329.94000244140625,324.0799865722656,329.3699951171875,5328500
2025-10-17,326.3742370605469,327.29998779296875,327.94000244140625,324.239990234375,325.010009765625,5646800
2025-10-20,330.013916015625,330.95001220703125,331.3599853515625,328.8599853515625,328.95001220703125,3919600
2025-10-21,329.9740295410156,330.9100036621094,331.8599853515625,330.1199951171875,330.7900085449219,4099800
2025-10-22,327.9696960449219,328.8999938964844,331.2300109863281,326.6499938964844,331.17999267578125,7357900
2025-10-23,330.0737609863281,331.010009765625,331.5799865722656,328.989990234375,329.32000732421875,2955700
2025-10-24,332.76611328125,333.7099914550781,334.5400085449219,333.2099914550781,333.3599853515625,3780100
2025-10-27,336.4755859375,337.42999267578125,337.70001220703125,336.2300109863281,336.70001220703125,5496100
2025-10-28,336.994140625,337.95001220703125,338.80999755859375,337.1099853515625,338.3399963378906,3765000
2025-10-29,336.7547912597656,337.7099914550781,339.05999755859375,335.69000244140625,338.3500061035156,4818800
2025-10-30,333.1350402832031,334.0799865722656,337.17999267578125,334.04998779296875,336.0,5025800
2025-10-31,334.4712829589844,335.4200134277344,336.6199951171875,333.8500061035156,336.6199951171875,4243100
2025-11-03,334.8501892089844,335.79998779296875,337.1400146484375,333.8900146484375,337.0,3344400
2025-11-04,330.8016662597656,331.739990234375,334.1300048828125,331.3900146484375,332.2099914550781,3288700
2025-11-05,332.2176818847656,333.1600036621094,334.67999267578125,331.29998779296875,331.8299865722656,3147000
2025-11-06,328.4383850097656,329.3699951171875,333.05999755859375,328.6300048828125,332.7900085449219,2968100
2025-11-07,329.1563415527344,330.0899963378906,330.1300048828125,324.9700012207031,328.0400085449219,4707100
2025-11-10,333.9726867675781,334.9200134277344,335.45001220703125,332.0400085449219,333.32000732421875,3658900
2025-11-11,334.79034423828125,335.739990234375,336.04998779296875,333.75,334.3399963378906,2506400
2025-11-12,334.9100036621094,335.8599853515625,336.92999267578125,334.8800048828125,336.82000732421875,2730900
2025-11-13,328.97686767578125,329.9100036621094,334.6300048828125,329.239990234375,334.5,4213800
2025-11-14,328.9269714355469,329.8599853515625,331.8500061035156,325.6199951171875,326.57000732421875,3669200
2025-11-17,325.5066833496094,326.42999267578125,330.7699890136719,324.79998779296875,328.7099914550781,4336700
2025-11-18,323.3029479980469,324.2200012207031,326.54998779296875,321.9200134277344,324.739990234375,5563300
2025-11-19,324.3599548339844,325.2799987792969,327.6099853515625,323.3500061035156,324.6499938964844,3538300
2025-11-20,319.1946105957031,320.1000061035156,331.6000061035156,319.8500061035156,330.30999755859375,4176000
2025-11-21,322.8841247558594,323.79998779296875,326.32000732421875,319.44000244140625,321.3800048828125,4695300
2025-11-24,327.71044921875,328.6400146484375,329.19000244140625,324.94000244140625,325.510009765625,4167600
2025-11-25,331.2204895019531,332.1600036621094,332.6600036621094,326.760009765625,328.6400146484375,3654300
2025-11-26,333.4940490722656,334.44000244140625,335.489990234375,332.9599914550781,333.32000732421875,2745500
2025-11-28,335.3587646484375,336.30999755859375,336.4200134277344,334.8599853515625,335.3999938964844,2288300
2025-12-01,333.71343994140625,334.6600036621094,336.1000061035156,333.75,333.9599914550781,4270600
2025-12-02,334.1122741699219,335.05999755859375,336.3599853515625,334.17999267578125,335.6499938964844,2920000
2025-12-03,335.6080322265625,336.55999755859375,337.07000732421875,334.4100036621094,334.760009765625,3779900
2025-12-04,336.13653564453125,337.0899963378906,337.3399963378906,335.5899963378906,337.239990234375,3587800
2025-12-05,336.605224609375,337.55999755859375,338.9599914550781,337.0299987792969,337.57000732421875,3340500
2025-12-08,335.6180114746094,336.57000732421875,338.20001220703125,335.6000061035156,338.20001220703125,3532800
2025-12-09,335.27899169921875,336.2300109863281,337.54998779296875,336.07000732421875,336.2799987792969,3035700
2025-12-10,337.77191162109375,338.7300109863281,339.5899963378906,335.5,336.1199951171875,5697100
2025-12-11,338.90869140625,339.8699951171875,339.94000244140625,336.44000244140625,337.8800048828125,3819000
2025-12-12,335.0396423339844,335.989990234375,339.75,334.8500061035156,339.5,4258900
2025-12-15,334.3815002441406,335.3299865722656,338.0,334.67999267578125,337.9800109863281,3571900
2025-12-16,333.41424560546875,334.3599853515625,335.510009765625,332.4200134277344,334.5899963378906,4129200
2025-12-17,329.77459716796875,330.7099914550781,335.20001220703125,330.6300048828125,334.9200134277344,3980300
2025-12-18,332.3074035644531,333.25,335.3500061035156,332.4700012207031,333.7799987792969,3347700
2025-12-19,335.2690124511719,336.2200012207031,336.5899963378906,334.2099914550781,334.3699951171875,4022600
2025-12-22,337.6000061035156,337.6000061035156,337.9100036621094,336.6099853515625,337.0,3782100
2025-12-23,338.7200012207031,338.7200012207031,338.8299865722656,337.0,337.0,3611100
2025-12-24,339.8800048828125,339.8800048828125,340.1000061035156,338.7099914550781,338.7799987792969,4006500
2025-12-26,339.6700134277344,339.6700134277344,340.3299865722656,339.1700134277344,340.1400146484375,3543600
2025-12-29,338.3900146484375,338.3900146484375,339.2699890136719,337.57000732421875,338.3999938964844,3795900
2025-12-30,337.8500061035156,337.8500061035156,338.7799987792969,337.75,338.3900146484375,3576200
2025-12-31,335.2699890136719,335.2699890136719,338.1300048828125,335.2200012207031,338.0400085449219,3493700
2026-01-02,336.30999755859375,336.30999755859375,337.739990234375,334.6000061035156,337.1499938964844,5177300
2026-01-05,338.8399963378906,338.8399963378906,339.6099853515625,337.8500061035156,338.0,5442200
2026-01-06,341.2099914550781,341.2099914550781,341.3900146484375,338.80999755859375,338.989990234375,6054500
2026-01-07,340.04998779296875,340.04998779296875,342.0799865722656,339.8800048828125,341.3599853515625,6629600
2026-01-08,340.1400146484375,340.1400146484375,340.75,339.0899963378906,339.7699890136719,6800000
2026-01-09,342.3999938964844,342.3999938964844,342.94000244140625,340.0,340.8500061035156,6854100
2026-01-12,343.0299987792969,343.0299987792969,343.4100036621094,340.7799987792969,340.9100036621094,5775900
2026-01-13,342.3399963378906,342.3399963378906,343.5400085449219,341.260009765625,343.3999938964844,8088100
2026-01-14,341.0,341.0,341.4700012207031,338.9100036621094,341.20001220703125,12154800
2026-01-15,342.04998779296875,342.04998779296875,343.6700134277344,341.67999267578125,343.010009765625,8296900
2026-01-16,341.8500061035156,341.8500061035156,343.04998779296875,341.07000732421875,342.8699951171875,6418500
2026-01-20,335.1099853515625,335.1099853515625,338.6300048828125,334.6700134277344,336.7200012207031,13144300
2026-01-21,339.0799865722656,339.0799865722656,340.7099914550781,335.44000244140625,336.19000244140625,9761800
2026-01-22,340.8699951171875,340.8699951171875,342.010009765625,339.989990234375,341.4700012207031,5505900
2026-01-23,340.55999755859375,340.55999755859375,341.54998779296875,339.8399963378906,340.70001220703125,4905900
2026-01-26,342.0299987792969,342.0299987792969,342.6700134277344,340.79998779296875,341.1499938964844,4957200
2026-01-27,343.2699890136719,343.2699890136719,343.7300109863281,342.2900085449219,342.8500061035156,3689000
2026-01-28,343.0799865722656,343.0799865722656,344.4200134277344,342.32000732421875,344.05999755859375,5854800
2026-01-29,342.2900085449219,342.2900085449219,343.8299865722656,337.69000244140625,343.5400085449219,8936900
2026-01-30,340.57000732421875,340.57000732421875,342.0400085449219,338.3599853515625,340.7900085449219,9905800
2026-02-02,342.4800109863281,342.4800109863281,343.2900085449219,339.489990234375,339.54998779296875,6024500
2026-02-03,339.8500061035156,339.8500061035156,343.3999938964844,336.9100036621094,343.0199890136719,9060900
2026-02-04,338.25,338.25,340.94000244140625,335.92999267578125,340.3800048828125,8973500
2026-02-05,333.8999938964844,333.8999938964844,337.2300109863281,333.19000244140625,335.8399963378906,8838500
2026-02-06,340.9599914550781,340.9599914550781,341.70001220703125,335.9700012207031,336.07000732421875,5093800
2026-02-09,342.6400146484375,342.6400146484375,343.510009765625,339.79998779296875,340.3699951171875,4562300
2026-02-10,341.79998779296875,341.79998779296875,343.92999267578125,341.54998779296875,343.1499938964844,3879400
2026-02-11,341.4700012207031,341.4700012207031,344.29998779296875,339.9200134277344,343.95001220703125,5056600
2026-02-12,336.010009765625,336.010009765625,343.3299865722656,335.6300048828125,342.69000244140625,7012500
2026-02-13,336.6499938964844,336.6499938964844,338.9800109863281,334.2699890136719,336.6099853515625,8039400
2026-02-17,337.07000732421875,337.07000732421875,338.17999267578125,333.57000732421875,336.1099853515625,7112300
2026-02-18,338.8299865722656,338.8299865722656,340.3699951171875,337.05999755859375,337.8900146484375,5718300
2026-02-19,338.19000244140625,338.19000244140625,338.8800048828125,336.6000061035156,337.7300109863281,4401600
2026-02-20,340.2699890136719,340.2699890136719,340.7099914550781,336.82000732421875,336.989990234375,7051500
2026-02-23,336.4599914550781,336.4599914550781,340.4599914550781,335.44000244140625,339.5,10771900
2026-02-24,339.2099914550781,339.2099914550781,339.6199951171875,335.489990234375,336.3500061035156,3642400
2026-02-25,341.8299865722656,341.8299865722656,342.1300048828125,340.32000732421875,340.6000061035156,3983300
2026-02-26,340.489990234375,340.489990234375,342.1300048828125,337.8999938964844,342.0,4984500
2026-02-27,338.7699890136719,338.7699890136719,338.989990234375,336.489990234375,337.3299865722656,6041800
2026-03-02,339.1199951171875,339.1199951171875,340.1300048828125,334.69000244140625,335.010009765625,7225700
2026-03-03,335.7300109863281,335.7300109863281,337.0,330.19000244140625,333.0799865722656,10751600
2026-03-04,338.19000244140625,338.19000244140625,339.05999755859375,335.3399963378906,336.7900085449219,5462500
2026-03-05,336.0,336.0,338.3599853515625,333.1400146484375,336.5799865722656,8661800
2026-03-06,331.4100036621094,331.4100036621094,333.1499938964844,330.0,331.9100036621094,8635500
2026-03-09,334.2799987792969,334.2799987792969,335.1000061035156,326.1300048828125,328.20001220703125,8505800
2026-03-10,333.510009765625,333.510009765625,336.8999938964844,332.489990234375,334.05999755859375,7766200
2026-03-11,332.6199951171875,332.6199951171875,334.94000244140625,331.7200012207031,333.9100036621094,4702263
