Price,Adj Close,Close,High,Low,Open,Volume
2026-01-09,626.6500244140625,626.6500244140625,627.8900146484375,619.0599975585938,621.4099731445312,49688700
2026-01-12,627.1699829101562,627.1699829101562,628.8499755859375,622.260009765625,622.3099975585938,37388700
2026-01-13,626.239990234375,626.239990234375,629.469970703125,623.7000122070312,627.27001953125,44481400
2026-01-14,619.5499877929688,619.5499877929688,623.4500122070312,614.5599975585938,622.239990234375,72598700
2026-01-15,621.780029296875,621.780029296875,630.0,620.75,626.5999755859375,53934900
2026-01-16,621.260009765625,621.260009765625,626.0800170898438,618.8800048828125,625.5,61058100
2026-01-20,608.0599975585938,608.0599975585938,615.0599975585938,607.0499877929688,610.530029296875,81988900
2026-01-21,616.280029296875,616.280029296875,620.4199829101562,607.8599853515625,609.469970703125,79837900
2026-01-22,620.760009765625,620.760009765625,622.4600219726562,617.780029296875,622.3499755859375,42254800
2026-01-23,622.719970703125,622.719970703125,625.4000244140625,618.6500244140625,619.72998046875,43645800
2026-01-26,625.4600219726562,625.4600219726562,627.6099853515625,622.1199951171875,623.2100219726562,35983000
2026-01-27,631.1300048828125,631.1300048828125,632.0399780273438,627.3400268554688,628.9099731445312,38997200
2026-01-28,633.219970703125,633.219970703125,636.5999755859375,631.8099975585938,635.4600219726562,50691700
2026-01-29,629.4299926757812,629.4299926757812,633.6699829101562,618.27001953125,632.6500244140625,79944000
2026-01-30,621.8699951171875,621.8699951171875,628.260009765625,619.2999877929688,625.7100219726562,65650700
2026-02-02,626.1400146484375,626.1400146484375,628.489990234375,618.6599731445312,618.7000122070312,49020300
2026-02-03,616.52001953125,616.52001953125,629.97998046875,610.9600219726562,628.2999877929688,81234000
2026-02-04,605.75,605.75,615.0999755859375,600.469970703125,615.02001953125,81850700
2026-02-05,597.030029296875,597.030029296875,604.8099975585938,594.760009765625,600.2100219726562,89354500
2026-02-06,609.6500244140625,609.6500244140625,611.4099731445312,598.77001953125,600.1900024414062,78019300
2026-02-09,614.3200073242188,614.3200073242188,616.4600219726562,605.0700073242188,607.5399780273438,56797600
2026-02-10,611.469970703125,611.469970703125,617.02001953125,611.010009765625,615.3099975585938,53938900
2026-02-11,613.1099853515625,613.1099853515625,617.52001953125,607.6900024414062,616.3800048828125,58575100
2026-02-12,600.6400146484375,600.6400146484375,615.8099975585938,599.5700073242188,614.7100219726562,81378900
2026-02-13,601.9199829101562,601.9199829101562,606.47998046875,596.4199829101562,600.4299926757812,69237500
2026-02-17,601.2999877929688,601.2999877929688,603.9500122070312,593.3400268554688,598.3800048828125,69013800
2026-02-18,605.7899780273438,605.7899780273438,609.77001953125,600.719970703125,602.1099853515625,64250700
2026-02-19,603.469970703125,603.469970703125,605.8200073242188,600.75,602.8099975585938,60960800
2026-02-20,608.8099975585938,608.8099975585938,610.3499755859375,599.22998046875,600.1199951171875,74127300
2026-02-23,601.4099731445312,601.4099731445312,608.010009765625,599.0499877929688,606.6099853515625,63859100
2026-02-24,607.8699951171875,607.8699951171875,608.989990234375,599.72998046875,602.4000244140625,55023700
2026-02-25,616.6799926757812,616.6799926757812,616.8300170898438,611.0,611.0700073242188,55710700
2026-02-26,609.239990234375,609.239990234375,615.5900268554688,603.97998046875,615.5900268554688,96178900
2026-02-27,607.2899780273438,607.2899780273438,608.3200073242188,602.1900024414062,602.97998046875,68125200
2026-03-02,608.0900268554688,608.0900268554688,609.9199829101562,597.989990234375,598.8599853515625,75264600
2026-03-03,601.5800170898438,601.5800170898438,603.9600219726562,591.8699951171875,596.3300170898438,97015500
2026-03-04,610.75,610.75,612.8800048828125,603.4299926757812,604.1599731445312,70943900
2026-03-05,608.9099731445312,608.9099731445312,612.760009765625,602.260009765625,607.4000244140625,89602400
2026-03-06,599.75,599.75,606.0,598.3300170898438,600.3099975585938,86302300
2026-03-09,607.760009765625,607.760009765625,609.27001953125,591.3300170898438,594.22998046875,93068200
2026-03-10,607.77001953125,607.77001953125,613.2899780273438,605.4199829101562,607.780029296875,63906800
2026-03-11,607.6799926757812,607.6799926757812,612.4299926757812,605.510009765625,608.9500122070312,33750049
